Date,Open,High,Low,Close,Adj Close,Volume
2022-05-24,19.917959213256836,19.939050674438477,19.78510093688965,19.917959213256836,19.917959213256836,0
2022-05-25,19.84269905090332,19.926149368286133,19.8080997467041,19.84269905090332,19.84269905090332,0
2022-05-26,19.818199157714844,19.862199783325195,19.750099182128906,19.818199157714844,19.818199157714844,0
2022-05-27,19.75189971923828,19.786100387573242,19.539899826049805,19.75189971923828,19.75189971923828,0
2022-05-30,19.56999969482422,19.586679458618164,19.412099838256836,19.56999969482422,19.56999969482422,0
2022-05-31,19.531299591064453,19.732059478759766,19.521900177001953,19.531299591064453,19.531299591064453,0
2022-06-01,19.648740768432617,19.765300750732422,19.59040069580078,19.648740768432617,19.648740768432617,0
2022-06-02,19.71306037902832,19.720300674438477,19.51759910583496,19.71306037902832,19.71306037902832,0
2022-06-03,19.52790069580078,19.609790802001953,19.486799240112305,19.52790069580078,19.52790069580078,0
2022-06-06,19.54521942138672,19.596460342407227,19.4606990814209,19.54521942138672,19.54521942138672,0
2022-06-07,19.555299758911133,19.629940032958984,19.499099731445312,19.555299758911133,19.555299758911133,0
2022-06-08,19.57670021057129,19.679349899291992,19.55229949951172,19.57670021057129,19.57670021057129,0
2022-06-09,19.587099075317383,19.625120162963867,19.518600463867188,19.587099075317383,19.587099075317383,0
2022-06-10,19.676300048828125,19.96380043029785,19.605199813842773,19.676300048828125,19.676300048828125,0
2022-06-13,20.019460678100586,20.496200561523438,20.002099990844727,20.019460678100586,20.019460678100586,0
2022-06-14,20.466800689697266,20.68613052368164,20.341400146484375,20.466800689697266,20.466800689697266,0
2022-06-15,20.560659408569336,20.684249877929688,20.51799964904785,20.560659408569336,20.560659408569336,0
2022-06-16,20.222150802612305,20.697250366210938,20.208799362182617,20.222150802612305,20.222150802612305,0
2022-06-17,20.397199630737305,20.571800231933594,20.295499801635742,20.397199630737305,20.397199630737305,0
2022-06-20,20.294309616088867,20.372699737548828,20.218700408935547,20.294309616088867,20.294309616088867,0
2022-06-21,20.26849937438965,20.281110763549805,20.116300582885742,20.26849937438965,20.26849937438965,0
2022-06-22,20.136999130249023,20.245119094848633,19.997800827026367,20.136999130249023,20.136999130249023,0
2022-06-23,20.04949951171875,20.138669967651367,19.993200302124023,20.04949951171875,20.04949951171875,0
2022-06-24,20.009899139404297,20.076200485229492,19.824920654296875,20.009899139404297,20.009899139404297,0
2022-06-27,19.892559051513672,19.937509536743164,19.8080997467041,19.892559051513672,19.892559051513672,0
2022-06-28,19.90290069580078,20.021099090576172,19.860700607299805,19.90290069580078,19.90290069580078,0
2022-06-29,20.1466007232666,20.20599937438965,20.061599731445312,20.1466007232666,20.1466007232666,0
2022-06-30,20.130359649658203,20.256479263305664,20.112499237060547,20.130359649658203,20.130359649658203,0
2022-07-01,20.102949142456055,20.449689865112305,20.08839988708496,20.102949142456055,20.102949142456055,0
2022-07-04,20.250200271606445,20.334569931030273,20.204599380493164,20.250200271606445,20.250200271606445,0
2022-07-05,20.268400192260742,20.601980209350586,20.222000122070312,20.268400192260742,20.268400192260742,0
2022-07-06,20.522899627685547,20.782970428466797,20.480499267578125,20.522899627685547,20.522899627685547,0
2022-07-07,20.64109992980957,20.672710418701172,20.512500762939453,20.64109992980957,20.64109992980957,0
2022-07-08,20.493999481201172,20.584030151367188,20.365190505981445,20.493999481201172,20.493999481201172,0
2022-07-11,20.46269989013672,20.78154945373535,20.453399658203125,20.46269989013672,20.46269989013672,0
2022-07-12,20.721200942993164,20.9254207611084,20.719900131225586,20.721200942993164,20.721200942993164,0
2022-07-13,20.8664608001709,20.99049949645996,20.70808982849121,20.8664608001709,20.8664608001709,0
2022-07-14,20.790800094604492,21.04184913635254,20.74970054626465,20.790800094604492,20.790800094604492,0
2022-07-15,20.805889129638672,20.886489868164062,20.553300857543945,20.805889129638672,20.805889129638672,0
2022-07-18,20.49959945678711,20.520259857177734,20.32029914855957,20.49959945678711,20.49959945678711,0
2022-07-19,20.44502067565918,20.46826934814453,20.307199478149414,20.44502067565918,20.44502067565918,0
2022-07-20,20.519800186157227,20.587820053100586,20.43440055847168,20.519800186157227,20.519800186157227,0
2022-07-21,20.54210090637207,20.695199966430664,20.47566032409668,20.54210090637207,20.54210090637207,0
2022-07-22,20.65410041809082,20.71879005432129,20.490100860595703,20.65410041809082,20.65410041809082,0
2022-07-25,20.53459930419922,20.578659057617188,20.38909912109375,20.53459930419922,20.53459930419922,0
2022-07-26,20.450700759887695,20.534400939941406,20.398300170898438,20.450700759887695,20.450700759887695,0
2022-07-27,20.453699111938477,20.56039047241211,20.36989974975586,20.453699111938477,20.453699111938477,0
2022-07-28,20.373300552368164,20.442899703979492,20.295499801635742,20.373300552368164,20.373300552368164,0
2022-07-29,20.281200408935547,20.37809944152832,20.195100784301758,20.281200408935547,20.281200408935547,0
2022-08-01,20.374500274658203,20.420799255371094,20.23040008544922,20.374500274658203,20.374500274658203,0
2022-08-02,20.383499145507812,20.529010772705078,20.383699417114258,20.383499145507812,20.383499145507812,0
2022-08-03,20.810909271240234,20.82468032836914,20.553199768066406,20.810909271240234,20.810909271240234,0
2022-08-04,20.492700576782227,20.496599197387695,20.290870666503906,20.492700576782227,20.492700576782227,0
2022-08-05,20.323699951171875,20.48724937438965,20.30270004272461,20.323699951171875,20.323699951171875,0
2022-08-08,20.42140007019043,20.436500549316406,20.244300842285156,20.42140007019043,20.42140007019043,0
2022-08-09,20.2406005859375,20.299270629882812,20.187700271606445,20.2406005859375,20.2406005859375,0
2022-08-10,20.239999771118164,20.26675033569336,19.904399871826172,20.239999771118164,20.239999771118164,0
2022-08-11,20.015100479125977,20.044200897216797,19.89430046081543,20.015100479125977,20.015100479125977,0
2022-08-12,19.93320083618164,19.97410011291504,19.855600357055664,19.93320083618164,19.93320083618164,0
2022-08-15,19.85363006591797,20.005090713500977,19.821800231933594,19.85363006591797,19.85363006591797,0
2022-08-16,19.808300018310547,19.96360969543457,19.802900314331055,19.808300018310547,19.808300018310547,0
2022-08-17,19.903539657592773,20.08102035522461,19.88290023803711,19.903539657592773,19.903539657592773,0
2022-08-18,19.970399856567383,20.09164047241211,19.916500091552734,19.970399856567383,19.970399856567383,0
2022-08-19,20.130159378051758,20.263830184936523,20.117000579833984,20.130159378051758,20.130159378051758,0
2022-08-22,20.189050674438477,20.236520767211914,20.13479995727539,20.189050674438477,20.189050674438477,0
2022-08-23,20.12689971923828,20.158090591430664,19.9424991607666,20.12689971923828,20.12689971923828,0
2022-08-24,19.983680725097656,20.00666046142578,19.8794002532959,19.983680725097656,19.983680725097656,0
2022-08-25,19.902599334716797,19.957820892333984,19.837099075317383,19.902599334716797,19.902599334716797,0
2022-08-26,19.919099807739258,19.969419479370117,19.858200073242188,19.919099807739258,19.919099807739258,0
2022-08-29,20.067800521850586,20.1452693939209,19.964099884033203,20.067800521850586,20.067800521850586,0
2022-08-30,19.984800338745117,20.140300750732422,19.89859962463379,19.984800338745117,19.984800338745117,0
2022-08-31,20.127300262451172,20.236879348754883,20.07029914855957,20.127300262451172,20.127300262451172,0
2022-09-01,20.186660766601562,20.290620803833008,20.133399963378906,20.186660766601562,20.186660766601562,0
2022-09-02,20.166900634765625,20.199310302734375,19.912399291992188,20.166900634765625,20.166900634765625,0
2022-09-05,19.970500946044922,20.022600173950195,19.933900833129883,19.970500946044922,19.970500946044922,0
2022-09-06,19.965599060058594,20.166790008544922,19.9345703125,19.965599060058594,19.965599060058594,0
2022-09-07,20.131500244140625,20.185380935668945,20.005699157714844,20.131500244140625,20.131500244140625,0
2022-09-08,19.981800079345703,20.095399856567383,19.939699172973633,19.981800079345703,19.981800079345703,0
2022-09-09,19.933500289916992,19.94499969482422,19.8572998046875,19.933500289916992,19.933500289916992,0
2022-09-12,19.859100341796875,19.88365936279297,19.74250030517578,19.859100341796875,19.859100341796875,0
2022-09-13,19.830020904541016,20.09122085571289,19.77280044555664,19.830020904541016,19.830020904541016,0
2022-09-14,20.03190040588379,20.066659927368164,19.940799713134766,20.03190040588379,20.03190040588379,0
2022-09-15,19.95159912109375,20.0814208984375,19.939699172973633,19.95159912109375,19.95159912109375,0
2022-09-16,20.08099937438965,20.15753936767578,20.00819969177246,20.08099937438965,20.08099937438965,0
2022-09-19,20.03022003173828,20.15644073486328,19.971599578857422,20.03022003173828,20.03022003173828,0
2022-09-20,19.903099060058594,20.075620651245117,19.88755989074707,19.903099060058594,19.903099060058594,0
2022-09-21,19.976299285888672,20.039779663085938,19.960399627685547,19.976299285888672,19.976299285888672,0
2022-09-22,20.044099807739258,20.074630737304688,19.833499908447266,20.044099807739258,20.044099807739258,0
2022-09-23,19.919200897216797,20.18560028076172,19.89430046081543,19.919200897216797,19.919200897216797,0
2022-09-26,20.211259841918945,20.371030807495117,20.1875,20.211259841918945,20.211259841918945,0
2022-09-27,20.37074089050293,20.42392921447754,20.2544002532959,20.37074089050293,20.37074089050293,0
2022-09-28,20.368629455566406,20.575759887695312,20.273500442504883,20.368629455566406,20.368629455566406,0
2022-09-29,20.18494987487793,20.274110794067383,20.106300354003906,20.18494987487793,20.18494987487793,0
2022-09-30,20.12455940246582,20.191410064697266,20.04330062866211,20.12455940246582,20.12455940246582,0
2022-10-03,20.117389678955078,20.13088035583496,19.95730972290039,20.117389678955078,20.117389678955078,0
2022-10-04,20.00670051574707,20.044240951538086,19.94849967956543,20.00670051574707,20.00670051574707,0
2022-10-05,19.965190887451172,20.149709701538086,19.929800033569336,19.965190887451172,19.965190887451172,0
2022-10-06,20.03380012512207,20.15233039855957,19.999399185180664,20.03380012512207,20.03380012512207,0
2022-10-07,20.100099563598633,20.131200790405273,20.007999420166016,20.100099563598633,20.100099563598633,0
2022-10-10,20.029800415039062,20.05462074279785,19.934499740600586,20.029800415039062,20.029800415039062,0
2022-10-11,19.94029998779297,20.018009185791016,19.935800552368164,19.94029998779297,19.94029998779297,0
2022-10-12,20.06555938720703,20.1112003326416,19.996700286865234,20.06555938720703,20.06555938720703,0
2022-10-13,19.97319984436035,20.147899627685547,19.937000274658203,19.97319984436035,19.97319984436035,0
2022-10-14,19.97570037841797,20.10218048095703,19.950199127197266,19.97570037841797,19.97570037841797,0
2022-10-17,20.015899658203125,20.043149948120117,19.96030044555664,20.015899658203125,20.015899658203125,0
2022-10-18,19.971799850463867,20.050199508666992,19.947599411010742,19.971799850463867,19.971799850463867,0
2022-10-19,20.01889991760254,20.16830062866211,19.999900817871094,20.01889991760254,20.01889991760254,0
2022-10-20,20.127410888671875,20.156400680541992,20.010400772094727,20.127410888671875,20.127410888671875,0
2022-10-21,20.042760848999023,20.136520385742188,19.893909454345703,20.042760848999023,20.042760848999023,0
2022-10-24,19.9325008392334,20.001850128173828,19.916799545288086,19.9325008392334,19.9325008392334,0
2022-10-25,19.908100128173828,19.936859130859375,19.845699310302734,19.908100128173828,19.908100128173828,0
2022-10-26,19.866600036621094,19.888580322265625,19.797399520874023,19.866600036621094,19.866600036621094,0
2022-10-27,19.943029403686523,20.036130905151367,19.804500579833984,19.943029403686523,19.943029403686523,0
2022-10-28,19.840309143066406,19.888469696044922,19.800100326538086,19.840309143066406,19.840309143066406,0
2022-10-31,19.820199966430664,19.91568946838379,19.795820236206055,19.820199966430664,19.820199966430664,0
2022-11-01,19.79319953918457,19.806400299072266,19.66790008544922,19.79319953918457,19.79319953918457,0
2022-11-02,19.724899291992188,19.737350463867188,19.648799896240234,19.724899291992188,19.724899291992188,0
2022-11-03,19.67840003967285,19.77630043029785,19.625999450683594,19.67840003967285,19.67840003967285,0
2022-11-04,19.670270919799805,19.670000076293945,19.445999145507812,19.670270919799805,19.670270919799805,0
2022-11-07,19.5633602142334,19.574739456176758,19.436500549316406,19.5633602142334,19.5633602142334,0
2022-11-08,19.443099975585938,19.50598907470703,19.423200607299805,19.443099975585938,19.443099975585938,0
2022-11-09,19.537620544433594,19.629150390625,19.497400283813477,19.537620544433594,19.537620544433594,0
2022-11-10,19.56209945678711,19.597389221191406,19.328899383544922,19.56209945678711,19.56209945678711,0
2022-11-11,19.315509796142578,19.584199905395508,19.25659942626953,19.315509796142578,19.315509796142578,0
2022-11-14,19.514429092407227,19.569969177246094,19.374099731445312,19.514429092407227,19.514429092407227,0
2022-11-15,19.33919906616211,19.393470764160156,19.251100540161133,19.33919906616211,19.33919906616211,0
2022-11-16,19.34119987487793,19.39742088317871,19.269500732421875,19.34119987487793,19.34119987487793,0
2022-11-17,19.33333969116211,19.470399856567383,19.30229949951172,19.33333969116211,19.33333969116211,0
2022-11-18,19.399900436401367,19.530080795288086,19.375699996948242,19.399900436401367,19.399900436401367,0
2022-11-21,19.443199157714844,19.54467010498047,19.408300399780273,19.443199157714844,19.443199157714844,0
2022-11-22,19.531600952148438,19.56679916381836,19.434799194335938,19.531600952148438,19.531600952148438,0
2022-11-23,19.441909790039062,19.447650909423828,19.322099685668945,19.441909790039062,19.441909790039062,0
2022-11-24,19.334999084472656,19.36989974975586,19.325000762939453,19.334999084472656,19.334999084472656,0
2022-11-25,19.38129997253418,19.418100357055664,19.315500259399414,19.38129997253418,19.38129997253418,0
2022-11-28,19.34354019165039,19.364320755004883,19.28529930114746,19.34354019165039,19.34354019165039,0
2022-11-29,19.296300888061523,19.31913948059082,19.026899337768555,19.296300888061523,19.296300888061523,0
2022-11-30,19.23200035095215,19.453189849853516,19.185100555419922,19.23200035095215,19.23200035095215,0
2022-12-01,19.264850616455078,19.34345054626465,19.119300842285156,19.264850616455078,19.264850616455078,0
2022-12-02,19.128299713134766,19.381549835205078,19.108800888061523,19.128299713134766,19.128299713134766,0
2022-12-05,19.38298988342285,19.856000900268555,19.334299087524414,19.38298988342285,19.38298988342285,0
2022-12-06,19.721399307250977,19.85342025756836,19.620899200439453,19.721399307250977,19.721399307250977,0
2022-12-07,19.7544002532959,19.826080322265625,19.642499923706055,19.7544002532959,19.7544002532959,0
2022-12-08,19.666900634765625,19.734439849853516,19.635700225830078,19.666900634765625,19.666900634765625,0
2022-12-09,19.621559143066406,19.836200714111328,19.594900131225586,19.621559143066406,19.621559143066406,0
2022-12-12,19.786699295043945,19.868799209594727,19.716699600219727,19.786699295043945,19.786699295043945,0
2022-12-13,19.847299575805664,19.881450653076172,19.60700035095215,19.847299575805664,19.847299575805664,0
2022-12-14,19.542020797729492,19.742250442504883,19.502700805664062,19.542020797729492,19.542020797729492,0
2022-12-15,19.609399795532227,19.842100143432617,19.608699798583984,19.609399795532227,19.609399795532227,0
2022-12-16,19.74959945678711,19.880199432373047,19.72960090637207,19.74959945678711,19.74959945678711,0
2022-12-19,19.79690933227539,19.834320068359375,19.698400497436523,19.79690933227539,19.79690933227539,0
2022-12-20,19.787599563598633,19.89525032043457,19.674699783325195,19.787599563598633,19.787599563598633,0
2022-12-21,19.754199981689453,19.791650772094727,19.646499633789062,19.754199981689453,19.754199981689453,0
2022-12-22,19.659589767456055,19.678939819335938,19.53969955444336,19.659589767456055,19.659589767456055,0
2022-12-23,19.559499740600586,19.579479217529297,19.401199340820312,19.559499740600586,19.559499740600586,0
2022-12-26,19.337390899658203,19.41710090637207,19.313379287719727,19.337390899658203,19.337390899658203,0
2022-12-27,19.363069534301758,19.450170516967773,19.326000213623047,19.363069534301758,19.363069534301758,0
2022-12-28,19.462099075317383,19.4950008392334,19.372400283813477,19.462099075317383,19.462099075317383,0
2022-12-29,19.422300338745117,19.4375,19.295900344848633,19.422300338745117,19.422300338745117,0
2022-12-30,19.457599639892578,19.585750579833984,19.393800735473633,19.457599639892578,19.457599639892578,0
